AFP|tr|A0A371WHT2|A0A371WHT2_9HYPH	AFP|tr|A0A371WHT2|A0A371WHT2_9HYPH
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|P02008|HBAZ_HUMAN
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|P18977|HBA_PROLO
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|P18971|HBA_BALAC
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|P14387|HBA_ANTPA
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|P21767|HBA_MACFA
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|P01926|HBA_CHLAE
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|P02000|HBA_CAICR
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|P14523|HBAD_TURME
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|P0C238|HBA_POGSC
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|Q7LZC2|HBB1_MURHE
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|Q1AGS6|HBB2_BORSA
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|P83123|HBB_CHENI
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|P09907|HBB_RHIUN
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|P41332|HBB_MICGB
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|P68054|HBB_LEONI
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|P60524|HBB_CANLF
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|P68064|HBB2_PANON
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|P09840|HBB_MACCA
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|P68028|HBE_SAISC
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|Q6WN25|HBB_LAGLA
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|P07406|HBB_PASMO
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|P02112|HBB_CHICK
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|Q2KPA4|HBB_SCAAQ
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|P15449|HBB_MELCA
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|P18984|HBB_BALAC
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|P68227|HBB_LAMVI
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|P18985|HBB_MICAD
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|B3EWD0|HBB_OTOBE
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|P02086|HBB_PROHA
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|Q45XI4|HBD_DENDR
NONAFP|sp|P20244|HBA1_TORMA	NONAFP|sp|Q6B0K9|HBM_HUMAN
NONAFP|sp|P0DPY4|TXA1A_SCOMO	NONAFP|sp|P0DPY4|TXA1A_SCOMO
NONAFP|sp|Q9HMC3|AMZA_HALSA	NONAFP|sp|Q9HMC3|AMZA_HALSA
NONAFP|sp|Q0AQL6|Y1128_MARMM	NONAFP|sp|Q0AQL6|Y1128_MARMM
NONAFP|sp|Q0AQL6|Y1128_MARMM	NONAFP|sp|Q3SW25|Y248_NITWN
NONAFP|sp|Q823D5|ACP_CHLCV	NONAFP|sp|Q823D5|ACP_CHLCV
NONAFP|sp|Q823D5|ACP_CHLCV	NONAFP|sp|Q9ZCH9|ACP_RICPR
NONAFP|sp|Q823D5|ACP_CHLCV	NONAFP|sp|Q9KA04|ACP_HALH5
NONAFP|sp|Q823D5|ACP_CHLCV	NONAFP|sp|B9L7V8|ACP_NAUPA
NONAFP|sp|Q823D5|ACP_CHLCV	NONAFP|sp|A7H4T8|ACP_CAMJD
NONAFP|sp|Q823D5|ACP_CHLCV	NONAFP|sp|Q7VI80|ACP_HELHP
NONAFP|sp|Q823D5|ACP_CHLCV	NONAFP|sp|Q057L2|ACP_BUCCC
NONAFP|sp|Q823D5|ACP_CHLCV	NONAFP|sp|Q9WZD0|ACP_THEMA
NONAFP|sp|Q823D5|ACP_CHLCV	NONAFP|sp|Q2JQZ8|ACP_SYNJA
NONAFP|sp|Q823D5|ACP_CHLCV	AFP|tr|H7FN11|H7FN11_FLAFP
NONAFP|sp|Q823D5|ACP_CHLCV	NONAFP|sp|Q6D687|ACP_PECAS
NONAFP|sp|Q823D5|ACP_CHLCV	NONAFP|sp|A2BYZ2|ACP_PROM5
NONAFP|sp|Q823D5|ACP_CHLCV	NONAFP|sp|B3GZ71|ACP_ACTP7
NONAFP|sp|Q823D5|ACP_CHLCV	NONAFP|sp|Q3K8L1|ACP_PSEPF
NONAFP|sp|Q823D5|ACP_CHLCV	NONAFP|sp|A8HVH0|ACP_AZOC5
NONAFP|sp|P53908|YNO3_YEAST	NONAFP|sp|P53908|YNO3_YEAST
NONAFP|sp|P39499|Y13F_BPT4	NONAFP|sp|P39499|Y13F_BPT4
NONAFP|sp|B6DD58|TXJ07_LYCSI	NONAFP|sp|B6DD58|TXJ07_LYCSI
NONAFP|sp|P68959|E313_ADECT	NONAFP|sp|P68959|E313_ADECT
NONAFP|sp|A0B8V8|PFDB_METTP	NONAFP|sp|A0B8V8|PFDB_METTP
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|Q3YSU5|RS12_EHRCJ
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|B8I5N5|RS12_RUMCH
NONAFP|sp|Q3YSU5|RS12_EHRCJ	AFP|tr|H7FMC4|H7FMC4_FLAFP
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|A7WYX1|RS12_STAA1
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|A9IJ10|RS12_BORPD
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|P66379|RS12_XYLFA
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|Q211E3|RS12_RHOPB
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|A4GGC9|RR12_PHAVU
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|A2SLG2|RS12_METPP
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|P59162|RS12_BIFLO
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|Q89A65|RS12_BUCBP
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|A4G9U3|RS12_HERAR
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|P49500|RR12_TRICV
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|Q4L3K6|RS12_STAHJ
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|Q1KXY0|RR12_HELAN
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|B1YRC5|RS12_BURA4
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|P63198|RS12_LEPBI
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|P48856|RR12_HORVU
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|A7GJ79|RS12_CLOBL
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|Q1WVA2|RS12_LIGS1
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|A1BJ39|RS12_CHLPD
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|C0MF27|RS12_STRS7
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|A4QJX7|RR12B_OLIPU
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|A8G711|RS12_PROM2
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|A1S213|RS12_SHEAM
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|Q7UN32|RS12_RHOBA
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|A9VP72|RS12_BACMK
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|A7HWQ6|RS12_PARL1
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|B5ZC34|RS12_UREU1
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|P48858|RT12_CHOCR
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|P60096|RT12_MAGGA
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|P28520|RT12_ORYSJ
NONAFP|sp|Q3YSU5|RS12_EHRCJ	NONAFP|sp|P48857|RT12_BRANA
NONAFP|sp|P64534|RCNB_ECOLI	NONAFP|sp|P64534|RCNB_ECOLI
NONAFP|sp|A8GPQ1|TATA_RICAH	NONAFP|sp|A8GPQ1|TATA_RICAH
NONAFP|sp|A8GPQ1|TATA_RICAH	NONAFP|sp|Q4UK88|TATA_RICFE
NONAFP|sp|P9WJ81|MFTA_MYCTU	NONAFP|sp|P9WJ81|MFTA_MYCTU
NONAFP|sp|A7MIS1|MZRA_CROS8	NONAFP|sp|A7MIS1|MZRA_CROS8
NONAFP|sp|P64629|YHFL_ECO57	NONAFP|sp|P64629|YHFL_ECO57
NONAFP|sp|Q7VLT4|FTSB_HAEDU	NONAFP|sp|Q7VLT4|FTSB_HAEDU
NONAFP|sp|A8FMG0|CLPS_CAMJ8	NONAFP|sp|A8FMG0|CLPS_CAMJ8
NONAFP|sp|A8FMG0|CLPS_CAMJ8	NONAFP|sp|A4SNL8|CLPS_AERS4
NONAFP|sp|A8FMG0|CLPS_CAMJ8	NONAFP|sp|Q9I0L7|CLPS_PSEAE
NONAFP|sp|A8FMG0|CLPS_CAMJ8	NONAFP|sp|C0QI24|CLPS_DESAH
NONAFP|sp|P49806|RGS10_RAT	NONAFP|sp|P49806|RGS10_RAT
NONAFP|sp|Q09361|YS13_CAEEL	NONAFP|sp|Q09361|YS13_CAEEL
NONAFP|sp|Q754F0|SYM1_EREGS	NONAFP|sp|Q754F0|SYM1_EREGS
NONAFP|sp|P16776|UL05_HCMVA	NONAFP|sp|P16776|UL05_HCMVA
NONAFP|sp|A0A357|RR18_COFAR	NONAFP|sp|A0A357|RR18_COFAR
NONAFP|sp|A0A357|RR18_COFAR	NONAFP|sp|Q06GX5|RR18_DRIGR
NONAFP|sp|A0A357|RR18_COFAR	NONAFP|sp|A4GYT3|RR18_POPTR
NONAFP|sp|P43598|IGD1_YEAST	NONAFP|sp|P43598|IGD1_YEAST
NONAFP|sp|P67831|HSP1_PARAP	NONAFP|sp|P67831|HSP1_PARAP
NONAFP|sp|Q21FX6|Y3146_SACD2	NONAFP|sp|Q21FX6|Y3146_SACD2
NONAFP|sp|Q21FX6|Y3146_SACD2	NONAFP|sp|Q83JG9|YRAN_SHIFL
NONAFP|sp|Q21FX6|Y3146_SACD2	NONAFP|sp|Q1R6J4|YRAN_ECOUT
NONAFP|sp|Q21FX6|Y3146_SACD2	NONAFP|sp|A8AQ33|Y4542_CITK8
NONAFP|sp|Q21FX6|Y3146_SACD2	NONAFP|sp|A1K3T3|Y871_AZOSB
NONAFP|sp|Q21FX6|Y3146_SACD2	AFP|tr|H7FNT4|H7FNT4_FLAFP
NONAFP|sp|Q21FX6|Y3146_SACD2	NONAFP|sp|Q8EK07|Y299_SHEON
NONAFP|sp|Q21FX6|Y3146_SACD2	NONAFP|sp|Q8FP66|Y1920_COREF
NONAFP|sp|Q21FX6|Y3146_SACD2	NONAFP|sp|A1U3H0|Y2464_MARN8
NONAFP|sp|Q21FX6|Y3146_SACD2	NONAFP|sp|A7FDY9|Y474_YERP3
NONAFP|sp|Q21FX6|Y3146_SACD2	NONAFP|sp|Q8PCL4|Y710_XANCP
NONAFP|sp|Q21FX6|Y3146_SACD2	NONAFP|sp|Q88N88|Y1324_PSEPK
NONAFP|sp|Q21FX6|Y3146_SACD2	NONAFP|sp|Q60CC4|Y184_METCA
NONAFP|sp|Q21FX6|Y3146_SACD2	NONAFP|sp|A6VXY8|Y2395_MARMS
NONAFP|sp|Q21FX6|Y3146_SACD2	NONAFP|sp|B3EJJ5|Y017_CHLPB
NONAFP|sp|Q21FX6|Y3146_SACD2	NONAFP|sp|B3QQX9|Y015_CHLP8
NONAFP|sp|Q21FX6|Y3146_SACD2	NONAFP|sp|Q1MRU7|Y223_LAWIP
NONAFP|sp|Q6UWH6|TX261_HUMAN	NONAFP|sp|Q6UWH6|TX261_HUMAN
NONAFP|sp|Q9W4Q9|INSL7_DROME	NONAFP|sp|Q9W4Q9|INSL7_DROME
NONAFP|sp|P22426|IMMB_ECOLX	NONAFP|sp|P22426|IMMB_ECOLX
NONAFP|sp|A7MWI4|RL4_VIBC1	NONAFP|sp|A7MWI4|RL4_VIBC1
NONAFP|sp|A7MWI4|RL4_VIBC1	NONAFP|sp|Q65QV6|RL4_MANSM
NONAFP|sp|A7MWI4|RL4_VIBC1	NONAFP|sp|C1DKL4|RL4_AZOVD
NONAFP|sp|A8E4M4|MCRI1_BOVIN	NONAFP|sp|A8E4M4|MCRI1_BOVIN
NONAFP|sp|Q925S4|IL24_MOUSE	NONAFP|sp|Q925S4|IL24_MOUSE
NONAFP|sp|P22468|GDL_DROME	NONAFP|sp|P22468|GDL_DROME
NONAFP|sp|P96638|YDDA_BACSU	NONAFP|sp|P96638|YDDA_BACSU
NONAFP|sp|P0AAQ1|YAIZ_ECOL6	NONAFP|sp|P0AAQ1|YAIZ_ECOL6
NONAFP|sp|Q96IX5|ATPMK_HUMAN	NONAFP|sp|Q96IX5|ATPMK_HUMAN
NONAFP|sp|P0DPG5|TX1A_AUGEZ	NONAFP|sp|P0DPG5|TX1A_AUGEZ
NONAFP|sp|C4YCU0|MTND_CANAW	NONAFP|sp|C4YCU0|MTND_CANAW
NONAFP|sp|C4YCU0|MTND_CANAW	NONAFP|sp|E3KY53|MTND_PUCGT
NONAFP|sp|C4YCU0|MTND_CANAW	NONAFP|sp|Q6AWN0|MTND_DROME
NONAFP|sp|P44220|Y1496_HAEIN	NONAFP|sp|P44220|Y1496_HAEIN
NONAFP|sp|P0C005|ANOP_ANOSM	NONAFP|sp|P0C005|ANOP_ANOSM
NONAFP|sp|Q8YUS9|GVPC_NOSS1	NONAFP|sp|Q8YUS9|GVPC_NOSS1
NONAFP|sp|A1KVH5|ACPS_NEIMF	NONAFP|sp|A1KVH5|ACPS_NEIMF
NONAFP|sp|A1KVH5|ACPS_NEIMF	NONAFP|sp|B3E694|ACPS_TRIL1
NONAFP|sp|A1KVH5|ACPS_NEIMF	NONAFP|sp|Q5HBI7|ACPS_EHRRW
NONAFP|sp|A1KVH5|ACPS_NEIMF	NONAFP|sp|Q11T75|ACPS_CYTH3
NONAFP|sp|A1KVH5|ACPS_NEIMF	NONAFP|sp|A8ERC0|ACPS_ALIB4
NONAFP|sp|A1KVH5|ACPS_NEIMF	NONAFP|sp|Q2NCF7|ACPS_ERYLH
NONAFP|sp|A1KVH5|ACPS_NEIMF	NONAFP|sp|Q8DC72|ACPS_VIBVU
NONAFP|sp|A1KVH5|ACPS_NEIMF	NONAFP|sp|Q9KPB6|ACPS_VIBCH
NONAFP|sp|A1KVH5|ACPS_NEIMF	NONAFP|sp|B1KI61|ACPS_SHEWM
NONAFP|sp|A1KVH5|ACPS_NEIMF	NONAFP|sp|B0SE17|ACPS_LEPBA
NONAFP|sp|B7UK54|TUSC_ECO27	NONAFP|sp|B7UK54|TUSC_ECO27
NONAFP|sp|P86125|RIP12_CRIRI	NONAFP|sp|P86125|RIP12_CRIRI
NONAFP|sp|Q22021|ATPK_CAEEL	NONAFP|sp|Q22021|ATPK_CAEEL
NONAFP|sp|Q3C1V1|CK091_HUMAN	NONAFP|sp|Q3C1V1|CK091_HUMAN
NONAFP|sp|O83698|Y700_TREPA	NONAFP|sp|O83698|Y700_TREPA
NONAFP|sp|Q54D06|UBE2V_DICDI	NONAFP|sp|Q54D06|UBE2V_DICDI
NONAFP|sp|Q98E33|Y4429_RHILO	NONAFP|sp|Q98E33|Y4429_RHILO
NONAFP|sp|Q96702|REN_CALCV	NONAFP|sp|Q96702|REN_CALCV
NONAFP|sp|Q96702|REN_CALCV	NONAFP|sp|P14969|REN_CLVN
NONAFP|sp|Q96702|REN_CALCV	NONAFP|sp|Q67618|REN_TYCS2
NONAFP|sp|Q1A244|VPU_SIVEK	NONAFP|sp|Q1A244|VPU_SIVEK
NONAFP|sp|O29747|HMEE_ARCFU	NONAFP|sp|O29747|HMEE_ARCFU
NONAFP|sp|Q8U2Q8|VAPB4_PYRFU	NONAFP|sp|Q8U2Q8|VAPB4_PYRFU
NONAFP|sp|Q8U2Q8|VAPB4_PYRFU	NONAFP|sp|Q972K6|VPB12_SULTO
NONAFP|sp|P86483|BOMB_SANVA	NONAFP|sp|P86483|BOMB_SANVA
NONAFP|sp|P85307|FLA1_BACCE	NONAFP|sp|P85307|FLA1_BACCE
NONAFP|sp|P60244|VM1A3_DEIAC	NONAFP|sp|P60244|VM1A3_DEIAC
NONAFP|sp|Q3Y9I2|CLIT4_CLINE	NONAFP|sp|Q3Y9I2|CLIT4_CLINE
NONAFP|sp|A2Z5D8|Y1781_ORYSI	NONAFP|sp|A2Z5D8|Y1781_ORYSI
NONAFP|sp|Q6B8K7|PSBJ_GRATL	NONAFP|sp|Q6B8K7|PSBJ_GRATL
NONAFP|sp|Q6B8K7|PSBJ_GRATL	NONAFP|sp|Q1XD99|PSBJ_NEOYE
NONAFP|sp|Q6B8K7|PSBJ_GRATL	NONAFP|sp|Q7DGD4|PSBJ_THEVL
NONAFP|sp|Q6B8K7|PSBJ_GRATL	NONAFP|sp|B7KH59|PSBJ_GLOC7
NONAFP|sp|Q6B8K7|PSBJ_GRATL	NONAFP|sp|B2Y1X3|PSBJ_WELMI
NONAFP|sp|B0VYX3|COX5A_GORGO	NONAFP|sp|B0VYX3|COX5A_GORGO
NONAFP|sp|P76508|YFDL_ECOLI	NONAFP|sp|P76508|YFDL_ECOLI
NONAFP|sp|P11441|UBL4A_HUMAN	NONAFP|sp|P11441|UBL4A_HUMAN
NONAFP|sp|P35985|CAPSH_ADECU	NONAFP|sp|P35985|CAPSH_ADECU
NONAFP|sp|B7Z0X7|UQCC6_DROME	NONAFP|sp|B7Z0X7|UQCC6_DROME
NONAFP|sp|A4VWT8|SPRTL_STRSY	NONAFP|sp|A4VWT8|SPRTL_STRSY
NONAFP|sp|A4VWT8|SPRTL_STRSY	NONAFP|sp|C1CRY6|SPRTL_STRZT
NONAFP|sp|A4VWT8|SPRTL_STRSY	NONAFP|sp|Q8E671|SPRTL_STRA3
NONAFP|sp|P0C7T4|HMSDV_HUMAN	NONAFP|sp|P0C7T4|HMSDV_HUMAN
NONAFP|sp|Q8WN66|ANGI_CHLAE	NONAFP|sp|Q8WN66|ANGI_CHLAE
NONAFP|sp|Q8WN66|ANGI_CHLAE	NONAFP|sp|P34096|RNAS4_HUMAN
NONAFP|sp|Q8WN66|ANGI_CHLAE	NONAFP|sp|A5HAK0|RNSL3_DANRE
NONAFP|sp|A2SPM1|RL18_METLZ	NONAFP|sp|A2SPM1|RL18_METLZ
NONAFP|sp|A2SPM1|RL18_METLZ	NONAFP|sp|A7I5Q8|RL18_METB6
NONAFP|sp|A2SPM1|RL18_METLZ	NONAFP|sp|Q74MJ4|RL18_NANEQ
NONAFP|sp|A2SPM1|RL18_METLZ	NONAFP|sp|Q8PV31|RL18_METMA
NONAFP|sp|P21260|YPRO_OWEFU	NONAFP|sp|P21260|YPRO_OWEFU
NONAFP|sp|Q5ZBY9|PSBW_ORYSJ	NONAFP|sp|Q5ZBY9|PSBW_ORYSJ
NONAFP|sp|P80812|CWP16_SOLLC	NONAFP|sp|P80812|CWP16_SOLLC
NONAFP|sp|P12729|PSA_DICDI	NONAFP|sp|P12729|PSA_DICDI
NONAFP|sp|Q9H2H8|PPIL3_HUMAN	NONAFP|sp|Q9H2H8|PPIL3_HUMAN
NONAFP|sp|Q9H2H8|PPIL3_HUMAN	NONAFP|sp|O74729|PPIH_SCHPO
NONAFP|sp|Q9H2H8|PPIL3_HUMAN	NONAFP|sp|Q4P6X6|PPIH_MYCMD
NONAFP|sp|Q9H2H8|PPIL3_HUMAN	NONAFP|sp|O00060|CYPH_UROFA
NONAFP|sp|Q9H2H8|PPIL3_HUMAN	NONAFP|sp|P14832|CYPH_YEAST
NONAFP|sp|Q9H2H8|PPIL3_HUMAN	NONAFP|sp|P34790|CP18C_ARATH
NONAFP|sp|P82972|VNP_PSEPC	NONAFP|sp|P82972|VNP_PSEPC
NONAFP|sp|Q617N0|VATG_CAEBR	NONAFP|sp|Q617N0|VATG_CAEBR
NONAFP|sp|Q80IU8|X_HBVE2	NONAFP|sp|Q80IU8|X_HBVE2
NONAFP|sp|Q80IU8|X_HBVE2	NONAFP|sp|O93195|X_HBVD7
NONAFP|sp|Q80IU8|X_HBVE2	NONAFP|sp|Q9QMI3|X_HBVD4
NONAFP|sp|Q1RIG7|EX7S_RICBR	NONAFP|sp|Q1RIG7|EX7S_RICBR
NONAFP|sp|Q3JZV1|Y1599_STRA1	NONAFP|sp|Q3JZV1|Y1599_STRA1
NONAFP|sp|Q8IED5|FER_PLAF7	NONAFP|sp|Q8IED5|FER_PLAF7
NONAFP|sp|P0DRA7|MAST_MISPH	NONAFP|sp|P0DRA7|MAST_MISPH
NONAFP|sp|A0A7H0DND4|PG163_MONPV	NONAFP|sp|A0A7H0DND4|PG163_MONPV
NONAFP|sp|P14463|FIBA_SYNCA	NONAFP|sp|P14463|FIBA_SYNCA
NONAFP|sp|Q3KPN2|TSR2_XENLA	NONAFP|sp|Q3KPN2|TSR2_XENLA
NONAFP|sp|Q84TF4|GRS13_ARATH	NONAFP|sp|Q84TF4|GRS13_ARATH
NONAFP|sp|Q3ZFI3|ENLYS_BPK11	NONAFP|sp|Q3ZFI3|ENLYS_BPK11
NONAFP|sp|P0AF76|YJFI_ECOLI	NONAFP|sp|P0AF76|YJFI_ECOLI
NONAFP|sp|P06472|HOR7_HORVU	NONAFP|sp|P06472|HOR7_HORVU
NONAFP|sp|Q3IGV1|SEQA_PSET1	NONAFP|sp|Q3IGV1|SEQA_PSET1
NONAFP|sp|Q3IGV1|SEQA_PSET1	NONAFP|sp|C4K392|SEQA_HAMD5
NONAFP|sp|P61638|COX7C_GORGO	NONAFP|sp|P61638|COX7C_GORGO
NONAFP|sp|P75811|RCDA_ECOLI	NONAFP|sp|P75811|RCDA_ECOLI
NONAFP|sp|P0A8X3|YCEI_ECO57	NONAFP|sp|P0A8X3|YCEI_ECO57
NONAFP|sp|P0A8X3|YCEI_ECO57	NONAFP|sp|Q4ZZ95|Y457_PSEU2
NONAFP|sp|P0A8X3|YCEI_ECO57	NONAFP|sp|A4XPC6|Y419_ECTM1
NONAFP|sp|P0A8X3|YCEI_ECO57	NONAFP|sp|Q88D47|Y4981_PSEPK
NONAFP|sp|Q9PRT7|PA2H4_BOTAS	NONAFP|sp|Q9PRT7|PA2H4_BOTAS
NONAFP|sp|Q9P534|CHZ1_NEUCR	NONAFP|sp|Q9P534|CHZ1_NEUCR
NONAFP|sp|G5EI20|BAS4_PYRO7	NONAFP|sp|G5EI20|BAS4_PYRO7
NONAFP|sp|P96624|YDCG_BACSU	NONAFP|sp|P96624|YDCG_BACSU
NONAFP|sp|Q09MH7|YCF3_CITSI	NONAFP|sp|Q09MH7|YCF3_CITSI
NONAFP|sp|Q09MH7|YCF3_CITSI	NONAFP|sp|Q5IBL2|YCF3_PLALA
NONAFP|sp|Q9JMT9|YUAA_ECOLI	NONAFP|sp|Q9JMT9|YUAA_ECOLI
NONAFP|sp|A2ZMM4|CSPL5_ORYSI	NONAFP|sp|A2ZMM4|CSPL5_ORYSI
NONAFP|sp|P0C022|MAST_ANTFM	NONAFP|sp|P0C022|MAST_ANTFM
NONAFP|sp|Q2LQ83|RPOZ_SYNAS	NONAFP|sp|Q2LQ83|RPOZ_SYNAS
NONAFP|sp|Q2M021|TTC36_DROPS	NONAFP|sp|Q2M021|TTC36_DROPS
NONAFP|sp|O83480|Y467_TREPA	NONAFP|sp|O83480|Y467_TREPA
NONAFP|sp|Q1ZXC9|UFC1_DICDI	NONAFP|sp|Q1ZXC9|UFC1_DICDI
NONAFP|sp|Q1ZXC9|UFC1_DICDI	NONAFP|sp|Q7PND3|UFC1_ANOGA
NONAFP|sp|H2A0M2|KCP1_PINMG	NONAFP|sp|H2A0M2|KCP1_PINMG
NONAFP|sp|Q2NKV8|GOT1A_BOVIN	NONAFP|sp|Q2NKV8|GOT1A_BOVIN
NONAFP|sp|O13226|TWHH_PSEPR	NONAFP|sp|O13226|TWHH_PSEPR
NONAFP|sp|Q8HTL3|RK23_CHLRE	NONAFP|sp|Q8HTL3|RK23_CHLRE
NONAFP|sp|Q8HTL3|RK23_CHLRE	NONAFP|sp|Q8U000|RL23_PYRFU
NONAFP|sp|Q8HTL3|RK23_CHLRE	NONAFP|sp|Q8TY92|RL23_METKA
NONAFP|sp|Q8HTL3|RK23_CHLRE	NONAFP|sp|A5UL87|RL23_METS3
NONAFP|sp|Q8HTL3|RK23_CHLRE	NONAFP|sp|Q5SD14|RK23_HUPLU
NONAFP|sp|Q8HTL3|RK23_CHLRE	NONAFP|sp|Q2PMM4|RK23_SOYBN
NONAFP|sp|Q8HTL3|RK23_CHLRE	NONAFP|sp|Q09WV6|RK23_MORIN
NONAFP|sp|Q8HTL3|RK23_CHLRE	NONAFP|sp|P0C449|RK23_ORYSA
NONAFP|sp|Q8HTL3|RK23_CHLRE	NONAFP|sp|A1EA17|RK23A_AGRST
NONAFP|sp|Q8HTL3|RK23_CHLRE	NONAFP|sp|Q9B1K8|RK23_LOTJA
NONAFP|sp|Q8HTL3|RK23_CHLRE	NONAFP|sp|Q2S914|RL23_HAHCH
NONAFP|sp|Q8HTL3|RK23_CHLRE	NONAFP|sp|Q3K5Z0|RL23_PSEPF
NONAFP|sp|Q8HTL3|RK23_CHLRE	NONAFP|sp|A5VXP9|RL23_PSEP1
NONAFP|sp|Q8HTL3|RK23_CHLRE	NONAFP|sp|A1KRH5|RL23_NEIMF
NONAFP|sp|Q8HTL3|RK23_CHLRE	NONAFP|sp|Q6F7R4|RL23_ACIAD
NONAFP|sp|Q8HTL3|RK23_CHLRE	NONAFP|sp|Q0BUP8|RL23_GRABC
NONAFP|sp|Q8HTL3|RK23_CHLRE	NONAFP|sp|Q6G2W7|RL23_BARHE
NONAFP|sp|Q8HTL3|RK23_CHLRE	NONAFP|sp|Q92QG8|RL23_RHIME
NONAFP|sp|Q8HTL3|RK23_CHLRE	NONAFP|sp|A9H3Q8|RL23_GLUDA
NONAFP|sp|Q8HTL3|RK23_CHLRE	NONAFP|sp|Q8PNS2|RL23_XANAC
NONAFP|sp|Q8HTL3|RK23_CHLRE	NONAFP|sp|B8CND5|RL23_SHEPW
NONAFP|sp|Q8HTL3|RK23_CHLRE	NONAFP|sp|Q12SV7|RL23_SHEDO
NONAFP|sp|Q8HTL3|RK23_CHLRE	NONAFP|sp|Q3A6P5|RL23_SYNC1
NONAFP|sp|Q8HTL3|RK23_CHLRE	NONAFP|sp|Q7MPI6|RL23_VIBVY
NONAFP|sp|P18244|Y43_BPR51	NONAFP|sp|P18244|Y43_BPR51
NONAFP|sp|O27085|IF1A_METTH	NONAFP|sp|O27085|IF1A_METTH
NONAFP|sp|O27085|IF1A_METTH	NONAFP|sp|A6VJQ7|IF1A_METM7
