AFP|tr|A0A5K3VC09|A0A5K3VC09_9BILA	AFP|tr|A0A5K3VC09|A0A5K3VC09_9BILA
NONAFP|sp|A7X3V4|VKT1_TELDH	NONAFP|sp|A7X3V4|VKT1_TELDH
NONAFP|sp|A7X3V4|VKT1_TELDH	NONAFP|sp|B7S4N9|VKT_OXYSC
NONAFP|sp|A7X3V4|VKT1_TELDH	NONAFP|sp|B5KL34|VKT3_CRYNI
NONAFP|sp|A7X3V4|VKT1_TELDH	NONAFP|sp|B5KL28|VKT4_OXYMI
NONAFP|sp|A7X3V4|VKT1_TELDH	NONAFP|sp|B6RLX2|VKTCT_OPHHA
NONAFP|sp|A7X3V4|VKT1_TELDH	NONAFP|sp|A6MGX9|VKT5_DEMVE
NONAFP|sp|A7X3V4|VKT1_TELDH	NONAFP|sp|Q8AY45|VKBH2_BUNCA
NONAFP|sp|C7DT09|VP3_ORADR	NONAFP|sp|C7DT09|VP3_ORADR
NONAFP|sp|C7DT09|VP3_ORADR	NONAFP|sp|P86147|PROTO_ORADR
NONAFP|sp|Q5RAQ7|CDC26_PONAB	NONAFP|sp|Q5RAQ7|CDC26_PONAB
NONAFP|sp|A8M511|RL30_SALAI	NONAFP|sp|A8M511|RL30_SALAI
NONAFP|sp|A8M511|RL30_SALAI	AFP|tr|H7FMR4|H7FMR4_FLAFP
NONAFP|sp|A8M511|RL30_SALAI	NONAFP|sp|Q839E6|RL30_ENTFA
NONAFP|sp|A8M511|RL30_SALAI	NONAFP|sp|Q65P89|RL30_BACLD
NONAFP|sp|A8M511|RL30_SALAI	NONAFP|sp|Q8KAI9|RL30_CHLTE
NONAFP|sp|A8M511|RL30_SALAI	NONAFP|sp|B1Z775|RL30_METPB
NONAFP|sp|Q6K9C3|RZP23_ORYSJ	NONAFP|sp|Q6K9C3|RZP23_ORYSJ
NONAFP|sp|Q1ELT9|LAT1_LACTA	NONAFP|sp|Q1ELT9|LAT1_LACTA
NONAFP|sp|P86638|DMS4_PHAJA	NONAFP|sp|P86638|DMS4_PHAJA
NONAFP|sp|P65368|YQCA_ECO57	NONAFP|sp|P65368|YQCA_ECO57
NONAFP|sp|A3DN06|TRM56_STAMF	NONAFP|sp|A3DN06|TRM56_STAMF
NONAFP|sp|A3DN06|TRM56_STAMF	NONAFP|sp|Q9YAD3|TRM56_AERPE
NONAFP|sp|B3EGK5|LFTR_CHLL2	NONAFP|sp|B3EGK5|LFTR_CHLL2
NONAFP|sp|P0C8T4|BR2B_PULPI	NONAFP|sp|P0C8T4|BR2B_PULPI
NONAFP|sp|P0C8T4|BR2B_PULPI	NONAFP|sp|P0C8T5|BR2C_PULPI
NONAFP|sp|P85096|RUBU_RUBID	NONAFP|sp|P85096|RUBU_RUBID
NONAFP|sp|B5R2A1|TUSC_SALEP	NONAFP|sp|B5R2A1|TUSC_SALEP
NONAFP|sp|B5R2A1|TUSC_SALEP	NONAFP|sp|B7NDV2|TUSC_ECOLU
NONAFP|sp|Q9PS48|VMXCA_CROAT	NONAFP|sp|Q9PS48|VMXCA_CROAT
NONAFP|sp|P9WPC0|CLPS_MYCTO	NONAFP|sp|P9WPC0|CLPS_MYCTO
NONAFP|sp|P9WPC0|CLPS_MYCTO	NONAFP|sp|Q0SGS7|CLPS_RHOJR
NONAFP|sp|Q86HF4|MOC2B_DICDI	NONAFP|sp|Q86HF4|MOC2B_DICDI
NONAFP|sp|Q6L1A8|RL18_PICTO	NONAFP|sp|Q6L1A8|RL18_PICTO
NONAFP|sp|A5E145|CHZ1_LODEL	NONAFP|sp|A5E145|CHZ1_LODEL
NONAFP|sp|Q12VH0|GATC_METBU	NONAFP|sp|Q12VH0|GATC_METBU
NONAFP|sp|Q12VH0|GATC_METBU	NONAFP|sp|B8DSI4|GATC_BIFA0
NONAFP|sp|Q12VH0|GATC_METBU	NONAFP|sp|Q3M691|GATC_TRIV2
NONAFP|sp|Q12VH0|GATC_METBU	NONAFP|sp|B0BZ26|GATC_ACAM1
NONAFP|sp|Q12VH0|GATC_METBU	NONAFP|sp|A2CCF2|GATC_PROM3
NONAFP|sp|Q12VH0|GATC_METBU	NONAFP|sp|Q0IDA2|GATC_SYNS3
NONAFP|sp|Q12VH0|GATC_METBU	NONAFP|sp|B1N064|GATC_LEUCK
NONAFP|sp|Q12VH0|GATC_METBU	NONAFP|sp|B0R4C0|GATC_HALS3
NONAFP|sp|P64688|INLPB_MYCBO	NONAFP|sp|P64688|INLPB_MYCBO
NONAFP|sp|Q6P742|PLP2_RAT	NONAFP|sp|Q6P742|PLP2_RAT
NONAFP|sp|Q2MHQ9|TIFA_XENLA	NONAFP|sp|Q2MHQ9|TIFA_XENLA
NONAFP|sp|P64599|UBIT_ECOLI	NONAFP|sp|P64599|UBIT_ECOLI
NONAFP|sp|P85014|CONOM_CONVL	NONAFP|sp|P85014|CONOM_CONVL
NONAFP|sp|O25966|RQCP_HELPY	NONAFP|sp|O25966|RQCP_HELPY
NONAFP|sp|P24421|VSDF_SALDU	NONAFP|sp|P24421|VSDF_SALDU
NONAFP|sp|P62014|RPO6_PYRAB	NONAFP|sp|P62014|RPO6_PYRAB
NONAFP|sp|P62014|RPO6_PYRAB	NONAFP|sp|Q6L1M4|RPO6_PICTO
NONAFP|sp|P86244|KAP0_MESAU	NONAFP|sp|P86244|KAP0_MESAU
NONAFP|sp|P21782|PTN_BOVIN	NONAFP|sp|P21782|PTN_BOVIN
NONAFP|sp|O85294|ILVH_BUCAP	NONAFP|sp|O85294|ILVH_BUCAP
NONAFP|sp|O85294|ILVH_BUCAP	NONAFP|sp|P21622|ILVH_SALTY
NONAFP|sp|O85294|ILVH_BUCAP	NONAFP|sp|Q55141|ILVH_SYNY3
NONAFP|sp|P69501|I22_CONVX	NONAFP|sp|P69501|I22_CONVX
NONAFP|sp|P19778|YI23_ECOLX	NONAFP|sp|P19778|YI23_ECOLX
NONAFP|sp|Q8N6M9|ZFN2A_HUMAN	NONAFP|sp|Q8N6M9|ZFN2A_HUMAN
NONAFP|sp|P82248|RK29_SPIOL	NONAFP|sp|P82248|RK29_SPIOL
NONAFP|sp|P82248|RK29_SPIOL	NONAFP|sp|Q9FJP3|RK29_ARATH
NONAFP|sp|O21876|HCP1_BPLSK	NONAFP|sp|O21876|HCP1_BPLSK
NONAFP|sp|Q7XD65|RIP7_ORYSJ	NONAFP|sp|Q7XD65|RIP7_ORYSJ
NONAFP|sp|Q51946|NAHQ_PSEPU	NONAFP|sp|Q51946|NAHQ_PSEPU
NONAFP|sp|Q8TYM3|Y273_METKA	NONAFP|sp|Q8TYM3|Y273_METKA
NONAFP|sp|O67378|THIE2_AQUAE	NONAFP|sp|O67378|THIE2_AQUAE
NONAFP|sp|B5XNU9|5DNU_KLEP3	NONAFP|sp|B5XNU9|5DNU_KLEP3
NONAFP|sp|B5XNU9|5DNU_KLEP3	NONAFP|sp|A7FGQ0|5DNU_YERP3
NONAFP|sp|O46676|GROA_BOVIN	NONAFP|sp|O46676|GROA_BOVIN
NONAFP|sp|P34382|FAR1_CAEEL	NONAFP|sp|P34382|FAR1_CAEEL
NONAFP|sp|Q196T7|123L_IIV3	NONAFP|sp|Q196T7|123L_IIV3
NONAFP|sp|A1AWS4|MSRA_RUTMC	NONAFP|sp|A1AWS4|MSRA_RUTMC
NONAFP|sp|A1AWS4|MSRA_RUTMC	AFP|tr|H7FTT7|H7FTT7_FLAFP
NONAFP|sp|A1AWS4|MSRA_RUTMC	NONAFP|sp|P9WJM4|MSRA_MYCTO
NONAFP|sp|A1AWS4|MSRA_RUTMC	NONAFP|sp|Q0BPD5|MSRA_GRABC
NONAFP|sp|A1AWS4|MSRA_RUTMC	NONAFP|sp|Q98PE5|MSRA_MYCPU
NONAFP|sp|A1AWS4|MSRA_RUTMC	NONAFP|sp|P54152|MSRA_FRAAN
NONAFP|sp|Q06659|REN_TMOV	NONAFP|sp|Q06659|REN_TMOV
NONAFP|sp|Q7XHW4|CML24_ORYSJ	NONAFP|sp|Q7XHW4|CML24_ORYSJ
NONAFP|sp|P0C8E5|NDHL_PROM4	NONAFP|sp|P0C8E5|NDHL_PROM4
NONAFP|sp|P0C8T1|BR1A_PULPI	NONAFP|sp|P0C8T1|BR1A_PULPI
NONAFP|sp|Q46795|YGEO_ECOLI	NONAFP|sp|Q46795|YGEO_ECOLI
NONAFP|sp|P38499|FAR1_PROCL	NONAFP|sp|P38499|FAR1_PROCL
NONAFP|sp|P84920|DEF2_VIGUN	NONAFP|sp|P84920|DEF2_VIGUN
NONAFP|sp|Q76VD9|J5_VACCA	NONAFP|sp|Q76VD9|J5_VACCA
NONAFP|sp|Q9SD25|SOT2_ARATH	NONAFP|sp|Q9SD25|SOT2_ARATH
NONAFP|sp|A5A777|BL1S5_PIG	NONAFP|sp|A5A777|BL1S5_PIG
NONAFP|sp|A7GW77|Y165_CAMC5	NONAFP|sp|A7GW77|Y165_CAMC5
NONAFP|sp|A7GW77|Y165_CAMC5	NONAFP|sp|B8J7X9|Y112_ANAD2
NONAFP|sp|A7GW77|Y165_CAMC5	NONAFP|sp|Q31C53|Y481_PROM9
NONAFP|sp|A7GW77|Y165_CAMC5	NONAFP|sp|A0LRK0|Y286_ACIC1
NONAFP|sp|A7GW77|Y165_CAMC5	NONAFP|sp|Q47BM3|Y3028_DECAR
NONAFP|sp|A7GW77|Y165_CAMC5	NONAFP|sp|B8DJB8|Y3058_NITV9
NONAFP|sp|A7GW77|Y165_CAMC5	NONAFP|sp|Q7N0K1|Y3881_PHOLL
NONAFP|sp|A7GW77|Y165_CAMC5	NONAFP|sp|A9AGJ4|Y2519_BURM1
NONAFP|sp|A7GW77|Y165_CAMC5	NONAFP|sp|B0RWE6|Y3818_XANCB
NONAFP|sp|A7GW77|Y165_CAMC5	NONAFP|sp|B8HNM1|Y1379_CYAP4
NONAFP|sp|Q57822|CAS4_METJA	NONAFP|sp|Q57822|CAS4_METJA
NONAFP|sp|Q94CK6|PANS2_ARATH	NONAFP|sp|Q94CK6|PANS2_ARATH
NONAFP|sp|Q8MMH4|SVP2_PIMHY	NONAFP|sp|Q8MMH4|SVP2_PIMHY
NONAFP|sp|Q01936|LACI_RHIRD	NONAFP|sp|Q01936|LACI_RHIRD
NONAFP|sp|A4Y7R6|AC4CH_SHEPC	NONAFP|sp|A4Y7R6|AC4CH_SHEPC
NONAFP|sp|A4Y7R6|AC4CH_SHEPC	NONAFP|sp|A0KVW5|AC4CH_SHESA
NONAFP|sp|A4Y7R6|AC4CH_SHEPC	NONAFP|sp|A3D5K4|AC4CH_SHEB5
NONAFP|sp|A4Y7R6|AC4CH_SHEPC	NONAFP|sp|Q7MEW6|AC4CH_VIBVY
NONAFP|sp|A4Y7R6|AC4CH_SHEPC	NONAFP|sp|A5UC01|AC4CH_HAEIE
NONAFP|sp|Q97AU0|Y719_THEVO	NONAFP|sp|Q97AU0|Y719_THEVO
NONAFP|sp|A5PKP9|UB2D4_XENLA	NONAFP|sp|A5PKP9|UB2D4_XENLA
NONAFP|sp|A5PKP9|UB2D4_XENLA	NONAFP|sp|Q86K32|UBE2N_DICDI
NONAFP|sp|A5PKP9|UB2D4_XENLA	NONAFP|sp|Q58FS2|UBC2_TRIHA
NONAFP|sp|A5PKP9|UB2D4_XENLA	NONAFP|sp|P06104|UBC2_YEAST
NONAFP|sp|Q8ZZA9|CBIT_PYRAE	NONAFP|sp|Q8ZZA9|CBIT_PYRAE
NONAFP|sp|P0DUS5|D211_DORVU	NONAFP|sp|P0DUS5|D211_DORVU
NONAFP|sp|O64687|TIF5B_ARATH	NONAFP|sp|O64687|TIF5B_ARATH
NONAFP|sp|Q9KCX2|MSRB_HALH5	NONAFP|sp|Q9KCX2|MSRB_HALH5
NONAFP|sp|Q9KCX2|MSRB_HALH5	AFP|tr|H7FUQ1|H7FUQ1_FLAFP
NONAFP|sp|Q9KCX2|MSRB_HALH5	NONAFP|sp|Q1ID16|MSRB_PSEE4
NONAFP|sp|Q9KCX2|MSRB_HALH5	NONAFP|sp|A3M4Q3|MSRB_ACIBT
NONAFP|sp|Q9KCX2|MSRB_HALH5	NONAFP|sp|P34436|MSRB_CAEEL
NONAFP|sp|Q9KCX2|MSRB_HALH5	NONAFP|sp|Q2SWN9|MSRB_BURTA
NONAFP|sp|Q9KCX2|MSRB_HALH5	NONAFP|sp|Q32GC7|MSRB_SHIDS
NONAFP|sp|Q9KCX2|MSRB_HALH5	NONAFP|sp|A7Z5S1|MSRB_BACVZ
NONAFP|sp|Q65194|P54_ASFB7	NONAFP|sp|Q65194|P54_ASFB7
NONAFP|sp|Q65194|P54_ASFB7	NONAFP|sp|Q89784|P54_ASFM2
NONAFP|sp|Q865W5|IL13_CAMBA	NONAFP|sp|Q865W5|IL13_CAMBA
NONAFP|sp|A9HJH4|Y1964_GLUDA	NONAFP|sp|A9HJH4|Y1964_GLUDA
NONAFP|sp|A9HJH4|Y1964_GLUDA	NONAFP|sp|A1UTL4|Y1042_BARBK
NONAFP|sp|A9HJH4|Y1964_GLUDA	NONAFP|sp|Q1QRV0|Y146_NITHX
NONAFP|sp|A9HJH4|Y1964_GLUDA	NONAFP|sp|Q7NEX4|Y3754_GLOVI
NONAFP|sp|A6VJN0|RS17E_METM7	NONAFP|sp|A6VJN0|RS17E_METM7
NONAFP|sp|A6VJN0|RS17E_METM7	NONAFP|sp|Q5V5R5|RS17E_HALMA
NONAFP|sp|Q8TZB3|KCY_METKA	NONAFP|sp|Q8TZB3|KCY_METKA
NONAFP|sp|Q8TZB3|KCY_METKA	NONAFP|sp|Q0W1W1|KCY_METAR
NONAFP|sp|P86463|BDS52_BUNCN	NONAFP|sp|P86463|BDS52_BUNCN
NONAFP|sp|A6QBY2|RL32_SULNB	NONAFP|sp|A6QBY2|RL32_SULNB
NONAFP|sp|O77417|ASP2_ANISI	NONAFP|sp|O77417|ASP2_ANISI
NONAFP|sp|Q1JF19|RL28_STRPD	NONAFP|sp|Q1JF19|RL28_STRPD
NONAFP|sp|Q1JF19|RL28_STRPD	NONAFP|sp|Q9CJ14|RL28_LACLA
NONAFP|sp|Q1JF19|RL28_STRPD	NONAFP|sp|B8J0K9|RL28_DESDA
NONAFP|sp|Q1JF19|RL28_STRPD	AFP|tr|H7FRQ7|H7FRQ7_FLAFP
NONAFP|sp|Q1JF19|RL28_STRPD	NONAFP|sp|A0LV94|RL28_ACIC1
NONAFP|sp|Q1JF19|RL28_STRPD	NONAFP|sp|C5C3F6|RL28_BEUC1
NONAFP|sp|Q1JF19|RL28_STRPD	NONAFP|sp|A0RPK6|RL28_CAMFF
NONAFP|sp|Q1JF19|RL28_STRPD	NONAFP|sp|A7I1F3|RL28_CAMHC
NONAFP|sp|Q1JF19|RL28_STRPD	NONAFP|sp|B2UTZ5|RL28_HELPS
NONAFP|sp|Q1JF19|RL28_STRPD	NONAFP|sp|Q7VGN1|RL28_HELHP
NONAFP|sp|Q1JF19|RL28_STRPD	NONAFP|sp|Q04GL9|RL28_OENOB
NONAFP|sp|Q9PR16|ATPE_UREPA	NONAFP|sp|Q9PR16|ATPE_UREPA
NONAFP|sp|C4K226|ATPE_RICPU	NONAFP|sp|C4K226|ATPE_RICPU
NONAFP|sp|C4K226|ATPE_RICPU	NONAFP|sp|Q9PJ18|ATPE_CAMJE
NONAFP|sp|C4K226|ATPE_RICPU	NONAFP|sp|A5G9D9|ATPE_GEOUR
NONAFP|sp|C4K226|ATPE_RICPU	NONAFP|sp|B5EFI6|ATPE_CITBB
NONAFP|sp|P60514|TXP1_PSACA	NONAFP|sp|P60514|TXP1_PSACA
NONAFP|sp|Q9DB38|ZN580_MOUSE	NONAFP|sp|Q9DB38|ZN580_MOUSE
NONAFP|sp|Q2YXA3|Y986_STAAB	NONAFP|sp|Q2YXA3|Y986_STAAB
NONAFP|sp|Q3V3I5|CQ067_MOUSE	NONAFP|sp|Q3V3I5|CQ067_MOUSE
NONAFP|sp|P86811|BRK1_PHYSG	NONAFP|sp|P86811|BRK1_PHYSG
NONAFP|sp|P23042|CD1B_RABIT	NONAFP|sp|P23042|CD1B_RABIT
NONAFP|sp|Q48413|RAMA_KLEPN	NONAFP|sp|Q48413|RAMA_KLEPN
NONAFP|sp|Q48413|RAMA_KLEPN	NONAFP|sp|P0A2S5|MARA_SALTI
NONAFP|sp|O31858|YOJF_BACSU	NONAFP|sp|O31858|YOJF_BACSU
NONAFP|sp|P0A983|CSPH_ECOL6	NONAFP|sp|P0A983|CSPH_ECOL6
NONAFP|sp|P34084|HIS1_MACFA	NONAFP|sp|P34084|HIS1_MACFA
NONAFP|sp|P62816|HRK_MOUSE	NONAFP|sp|P62816|HRK_MOUSE
NONAFP|sp|Q75JC7|HSL11_DICDI	NONAFP|sp|Q75JC7|HSL11_DICDI
NONAFP|sp|P82158|ALL7_CYDPO	NONAFP|sp|P82158|ALL7_CYDPO
NONAFP|sp|Q75GT2|MUB1_ORYSJ	NONAFP|sp|Q75GT2|MUB1_ORYSJ
NONAFP|sp|A9VI69|HPR_BACMK	NONAFP|sp|A9VI69|HPR_BACMK
NONAFP|sp|A9VI69|HPR_BACMK	NONAFP|sp|B7IKC1|HPR_BACC2
NONAFP|sp|A5IM92|RS17_THEP1	NONAFP|sp|A5IM92|RS17_THEP1
NONAFP|sp|Q30KK5|DB123_PANTR	NONAFP|sp|Q30KK5|DB123_PANTR
NONAFP|sp|P31612|NSP11_WTVNJ	NONAFP|sp|P31612|NSP11_WTVNJ
NONAFP|sp|A6U5Z2|YACG_SINMW	NONAFP|sp|A6U5Z2|YACG_SINMW
NONAFP|sp|P0DUQ9|COW2_CONIN	NONAFP|sp|P0DUQ9|COW2_CONIN
NONAFP|sp|B7LMB6|DPS_ESCF3	NONAFP|sp|B7LMB6|DPS_ESCF3
NONAFP|sp|O34738|YKOE_BACSU	NONAFP|sp|O34738|YKOE_BACSU
NONAFP|sp|P02891|BAB2_BABBO	NONAFP|sp|P02891|BAB2_BABBO
NONAFP|sp|P53508|CSSA1_ECOLX	NONAFP|sp|P53508|CSSA1_ECOLX
NONAFP|sp|Q9GPS1|LYRM7_DICDI	NONAFP|sp|Q9GPS1|LYRM7_DICDI
NONAFP|sp|P18085|ARF4_HUMAN	NONAFP|sp|P18085|ARF4_HUMAN
NONAFP|sp|P18085|ARF4_HUMAN	NONAFP|sp|Q94650|ARF1_PLAFA
NONAFP|sp|P18085|ARF4_HUMAN	NONAFP|sp|Q5ZKQ8|ARL8A_CHICK
NONAFP|sp|P18085|ARF4_HUMAN	NONAFP|sp|P0C951|SAR1_ASPNC
NONAFP|sp|P18085|ARF4_HUMAN	NONAFP|sp|Q559R0|SAR1A_DICDI
NONAFP|sp|P18085|ARF4_HUMAN	NONAFP|sp|Q18510|ARL6_CAEEL
NONAFP|sp|Q55G59|Y9560_DICDI	NONAFP|sp|Q55G59|Y9560_DICDI
NONAFP|sp|Q46J74|RPOZ_PROMT	NONAFP|sp|Q46J74|RPOZ_PROMT
NONAFP|sp|Q46J74|RPOZ_PROMT	NONAFP|sp|Q7V054|RPOZ_PROMP
NONAFP|sp|Q46J74|RPOZ_PROMT	NONAFP|sp|A3PER9|RPOZ_PROM0
NONAFP|sp|Q9X8K8|RL28B_STRCO	NONAFP|sp|Q9X8K8|RL28B_STRCO
NONAFP|sp|Q9X8K8|RL28B_STRCO	NONAFP|sp|B8GUR2|RL28_THISH
NONAFP|sp|Q9X8K8|RL28B_STRCO	NONAFP|sp|Q2NQU2|RL28_SODGM
NONAFP|sp|Q9X8K8|RL28B_STRCO	NONAFP|sp|Q5QZB3|RL28_IDILO
NONAFP|sp|Q9X8K8|RL28B_STRCO	NONAFP|sp|A8FQ76|RL28_SHESH
NONAFP|sp|Q9X8K8|RL28B_STRCO	NONAFP|sp|B1JXB3|RL28_BURO0
NONAFP|sp|Q9X8K8|RL28B_STRCO	NONAFP|sp|Q8A999|RL28_BACTN
NONAFP|sp|Q4JA54|IF1A_SULAC	NONAFP|sp|Q4JA54|IF1A_SULAC
NONAFP|sp|Q4JA54|IF1A_SULAC	NONAFP|sp|Q8PVF1|IF1A1_METMA
NONAFP|sp|Q3B0C1|NDHJ_SYNS9	NONAFP|sp|Q3B0C1|NDHJ_SYNS9
NONAFP|sp|Q3B0C1|NDHJ_SYNS9	NONAFP|sp|Q14FF4|NDHJ_POPAL
NONAFP|sp|Q3B0C1|NDHJ_SYNS9	NONAFP|sp|P0C339|NDHJ_ORYSI
NONAFP|sp|Q3B0C1|NDHJ_SYNS9	NONAFP|sp|Q9MUR1|NDHJ_MESVI
NONAFP|sp|Q3B0C1|NDHJ_SYNS9	NONAFP|sp|Q0G9V9|NDHJ_DAUCA
NONAFP|sp|Q3B0C1|NDHJ_SYNS9	NONAFP|sp|P92309|NDHJ_LUPLU
NONAFP|sp|Q3B0C1|NDHJ_SYNS9	NONAFP|sp|Q06GQ7|NDHJ_PIPCE
NONAFP|sp|Q3B0C1|NDHJ_SYNS9	NONAFP|sp|Q32RZ2|NDHJ_STAPU
NONAFP|sp|P86069|UP06_DAUCA	NONAFP|sp|P86069|UP06_DAUCA
NONAFP|sp|A0B563|RS7_METTP	NONAFP|sp|A0B563|RS7_METTP
NONAFP|sp|A0B563|RS7_METTP	NONAFP|sp|Q54MA6|RS5_DICDI
NONAFP|sp|Q8ZXD8|Y1329_PYRAE	NONAFP|sp|Q8ZXD8|Y1329_PYRAE
NONAFP|sp|C3MJN1|RL7A_SULIL	NONAFP|sp|C3MJN1|RL7A_SULIL
NONAFP|sp|Q88Q16|Y682_PSEPK	NONAFP|sp|Q88Q16|Y682_PSEPK
NONAFP|sp|Q88Q16|Y682_PSEPK	NONAFP|sp|C6DJS4|Y431_PECCP
NONAFP|sp|Q88Q16|Y682_PSEPK	NONAFP|sp|C4LES1|Y1474_TOLAT
NONAFP|sp|O13561|YL169_YEAST	NONAFP|sp|O13561|YL169_YEAST
NONAFP|sp|B4TKG4|YOBD_SALHS	NONAFP|sp|B4TKG4|YOBD_SALHS
NONAFP|sp|Q049W0|LUXS2_LACDB	NONAFP|sp|Q049W0|LUXS2_LACDB
NONAFP|sp|Q049W0|LUXS2_LACDB	NONAFP|sp|O50164|LUXS_BORBU
NONAFP|sp|Q049W0|LUXS2_LACDB	NONAFP|sp|A6KYS6|LUXS_PHOV8
NONAFP|sp|Q049W0|LUXS2_LACDB	NONAFP|sp|B1LPG2|LUXS_ECOSM
NONAFP|sp|Q049W0|LUXS2_LACDB	NONAFP|sp|A8ER22|LUXS_ALIB4
NONAFP|sp|Q049W0|LUXS2_LACDB	NONAFP|sp|Q0I202|LUXS_HISS1
NONAFP|sp|Q049W0|LUXS2_LACDB	NONAFP|sp|A6VM61|LUXS_ACTSZ
NONAFP|sp|Q049W0|LUXS2_LACDB	NONAFP|sp|Q0T1B8|LUXS_SHIF8
NONAFP|sp|Q049W0|LUXS2_LACDB	NONAFP|sp|Q4QN52|LUXS_HAEI8
NONAFP|sp|Q8BMC1|VATG3_MOUSE	NONAFP|sp|Q8BMC1|VATG3_MOUSE
NONAFP|sp|Q6BKI1|MED11_DEBHA	NONAFP|sp|Q6BKI1|MED11_DEBHA
NONAFP|sp|Q9TM39|RR18_CYACA	NONAFP|sp|Q9TM39|RR18_CYACA
NONAFP|sp|Q00459|TMOD_ECTME	NONAFP|sp|Q00459|TMOD_ECTME
NONAFP|sp|P35767|E320_ADE1A	NONAFP|sp|P35767|E320_ADE1A
NONAFP|sp|O28695|Y1577_ARCFU	NONAFP|sp|O28695|Y1577_ARCFU
NONAFP|sp|P12603|NEP_INCJJ	NONAFP|sp|P12603|NEP_INCJJ
NONAFP|sp|P68190|MYG_THUOR	NONAFP|sp|P68190|MYG_THUOR
NONAFP|sp|P68190|MYG_THUOR	NONAFP|sp|P62735|MYG_SYMSY
NONAFP|sp|P68190|MYG_THUOR	NONAFP|sp|P68276|MYG_DELDE
NONAFP|sp|P68190|MYG_THUOR	NONAFP|sp|P02153|MYG_SAPAP
NONAFP|sp|P68190|MYG_THUOR	NONAFP|sp|P02150|MYG_MACFA
NONAFP|sp|Q8PUR5|RS12_METMA	NONAFP|sp|Q8PUR5|RS12_METMA
NONAFP|sp|P58513|CU042_HUMAN	NONAFP|sp|P58513|CU042_HUMAN
NONAFP|sp|M1MR49|JAP_RHIAP	NONAFP|sp|M1MR49|JAP_RHIAP
NONAFP|sp|Q979B9|GFCR_THEVO	NONAFP|sp|Q979B9|GFCR_THEVO
NONAFP|sp|Q12243|YOR29_YEAST	NONAFP|sp|Q12243|YOR29_YEAST
NONAFP|sp|P80575|AROF_STRRM	NONAFP|sp|P80575|AROF_STRRM
NONAFP|sp|P08197|CYC6_CHLRE	NONAFP|sp|P08197|CYC6_CHLRE
NONAFP|sp|P40765|COPA_CANLF	NONAFP|sp|P40765|COPA_CANLF
NONAFP|sp|P0DRB9|IPTX2_TELST	NONAFP|sp|P0DRB9|IPTX2_TELST
NONAFP|sp|P80664|LSHB_STRCA	NONAFP|sp|P80664|LSHB_STRCA
NONAFP|sp|P02243|HCYA_TACTR	NONAFP|sp|P02243|HCYA_TACTR
NONAFP|sp|P83720|PHCA_TOLSC	NONAFP|sp|P83720|PHCA_TOLSC
NONAFP|sp|Q6D4H0|RL35_PECAS	NONAFP|sp|Q6D4H0|RL35_PECAS
NONAFP|sp|Q6D4H0|RL35_PECAS	AFP|tr|H7FLF7|H7FLF7_FLAFP
NONAFP|sp|Q6D4H0|RL35_PECAS	NONAFP|sp|Q4FNH7|RL35_PELUB
NONAFP|sp|Q6D4H0|RL35_PECAS	NONAFP|sp|Q2GEI7|RL35_NEOSM
NONAFP|sp|Q6D4H0|RL35_PECAS	NONAFP|sp|A7HPK8|RL35_PARL1
NONAFP|sp|Q6D4H0|RL35_PECAS	NONAFP|sp|A4W252|RL35_STRS2
NONAFP|sp|Q6D4H0|RL35_PECAS	NONAFP|sp|C0Z9B5|RL35_BREBN
NONAFP|sp|Q6D4H0|RL35_PECAS	NONAFP|sp|Q2YTB0|RL35_STAAB
NONAFP|sp|Q6D4H0|RL35_PECAS	NONAFP|sp|Q38VT3|RL35_LATSS
NONAFP|sp|Q6D4H0|RL35_PECAS	NONAFP|sp|Q3JC00|RL35_NITOC
NONAFP|sp|Q6D4H0|RL35_PECAS	NONAFP|sp|Q2A2J2|RL35_FRATH
NONAFP|sp|Q6D4H0|RL35_PECAS	NONAFP|sp|A8EQY4|RL35_ALIB4
NONAFP|sp|Q6D4H0|RL35_PECAS	NONAFP|sp|Q8DA11|RL35_VIBVU
NONAFP|sp|Q6D4H0|RL35_PECAS	NONAFP|sp|B2S487|RL35_TREPS
NONAFP|sp|Q6D4H0|RL35_PECAS	NONAFP|sp|Q47CM6|RL35_DECAR
NONAFP|sp|Q6D4H0|RL35_PECAS	NONAFP|sp|Q82VV3|RL35_NITEU
NONAFP|sp|Q6D4H0|RL35_PECAS	NONAFP|sp|A1TR37|RL35_PARC0
NONAFP|sp|A9A9J3|PFDA_METM6	NONAFP|sp|A9A9J3|PFDA_METM6
NONAFP|sp|A9A9J3|PFDA_METM6	NONAFP|sp|Q8U3T0|PFDA_PYRFU
NONAFP|sp|Q8V2V1|GLRX1_CAMPM	NONAFP|sp|Q8V2V1|GLRX1_CAMPM
NONAFP|sp|Q8V2V1|GLRX1_CAMPM	NONAFP|sp|Q6RZN3|GLRX1_RABPU
NONAFP|sp|Q8V2V1|GLRX1_CAMPM	NONAFP|sp|Q8QMY9|GLRX1_CWPXB
NONAFP|sp|A0A481WP37|TRAE_PENCR	NONAFP|sp|A0A481WP37|TRAE_PENCR
NONAFP|sp|Q8BWU1|SPRN_MOUSE	NONAFP|sp|Q8BWU1|SPRN_MOUSE
NONAFP|sp|C4K1P8|RS12_RICPU	NONAFP|sp|C4K1P8|RS12_RICPU
